,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,TARGET
3059,11.0,3.0,1.0,3.0,47.0,215.49,0.15,6.6,32.65,1422.26,0.07,79.01,9.0,15.0,25.0,22.0,5.0,False
3060,65.0,18.0,4.0,12.0,296.0,1530.3,0.03,34.5,44.36,52795.27,0.51,2933.07,12.0,24.0,158.0,138.0,35.0,False
3061,11.0,3.0,3.0,2.0,19.0,70.31,0.16,6.4,10.99,449.97,0.02,25.0,8.0,5.0,11.0,8.0,5.0,False
3062,13.0,4.0,4.0,1.0,33.0,147.16,0.12,8.67,16.98,1275.4,0.05,70.86,13.0,9.0,21.0,12.0,7.0,False
3063,88.0,8.0,1.0,8.0,261.0,1566.0,0.05,20.44,76.63,32003.04,0.52,1777.95,17.0,47.0,148.0,113.0,15.0,False
3064,78.0,9.0,8.0,7.0,223.0,1283.34,0.04,23.07,55.62,29608.49,0.43,1644.92,19.0,35.0,138.0,85.0,17.0,False
3065,85.0,38.0,30.0,4.0,318.0,1794.75,0.03,39.66,45.26,71172.91,0.6,3954.05,18.0,32.0,177.0,141.0,75.0,False
3066,23.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,False
3067,50.0,12.0,9.0,1.0,174.0,938.26,0.03,33.18,28.28,31133.28,0.31,1729.63,20.0,22.0,101.0,73.0,23.0,False
3068,89.0,9.0,3.0,8.0,266.0,1537.84,0.03,28.76,53.46,44234.31,0.51,2457.46,19.0,36.0,157.0,109.0,17.0,False
3069,31.0,7.0,7.0,3.0,76.0,369.21,0.06,16.62,22.22,6134.51,0.12,340.81,16.0,13.0,49.0,27.0,13.0,False
3070,67.0,7.0,3.0,6.0,188.0,1066.42,0.04,22.56,47.26,24061.01,0.36,1336.72,19.0,32.0,112.0,76.0,13.0,False
3071,22.0,8.0,8.0,1.0,65.0,315.77,0.1,9.75,32.39,3078.75,0.11,171.04,13.0,16.0,41.0,24.0,15.0,False
3072,38.0,3.0,1.0,2.0,194.0,951.94,0.03,39.81,23.91,37898.98,0.32,2105.5,14.0,16.0,103.0,91.0,5.0,False
3073,42.0,10.0,1.0,9.0,224.0,1251.03,0.04,24.55,50.97,30707.14,0.42,1705.95,15.0,33.0,116.0,108.0,19.0,False
3074,24.0,3.0,1.0,3.0,54.0,250.77,0.11,9.04,27.75,2265.87,0.08,125.88,11.0,14.0,31.0,23.0,5.0,False
3075,32.0,6.0,6.0,4.0,81.0,397.46,0.07,14.0,28.39,5564.41,0.13,309.13,14.0,16.0,49.0,32.0,11.0,False
3076,39.0,6.0,4.0,4.0,79.0,401.91,0.1,10.21,39.35,4105.22,0.13,228.07,13.0,21.0,46.0,33.0,11.0,False
3077,27.0,2.0,1.0,2.0,21.0,79.95,0.15,6.67,11.99,533.03,0.03,29.61,8.0,6.0,11.0,10.0,3.0,False
3078,31.0,5.0,4.0,2.0,56.0,266.27,0.08,12.5,21.3,3328.42,0.09,184.91,15.0,12.0,36.0,20.0,9.0,False
3079,12.0,2.0,1.0,2.0,18.0,64.53,0.25,4.0,16.12,258.12,0.02,14.34,6.0,6.0,10.0,8.0,3.0,False
3080,11.0,1.0,1.0,1.0,49.0,186.56,0.11,9.0,20.73,1679.04,0.06,93.28,7.0,7.0,31.0,18.0,1.0,False
3081,29.0,5.0,4.0,2.0,62.0,298.06,0.08,12.5,23.84,3725.7,0.1,206.98,14.0,14.0,37.0,25.0,9.0,False
3082,75.0,10.0,5.0,3.0,140.0,750.06,0.04,26.77,28.02,20081.08,0.25,1115.62,19.0,22.0,78.0,62.0,19.0,False
3083,6.0,1.0,1.0,1.0,17.0,62.91,0.33,3.0,20.97,188.72,0.02,10.48,6.0,7.0,10.0,7.0,1.0,False
3084,32.0,5.0,3.0,3.0,97.0,480.56,0.05,18.82,25.53,9044.77,0.16,502.49,17.0,14.0,66.0,31.0,9.0,False
3085,22.0,4.0,1.0,3.0,94.0,461.25,0.05,19.69,23.43,9080.81,0.15,504.49,14.0,16.0,49.0,45.0,7.0,False
3086,22.0,1.0,1.0,1.0,139.0,660.93,0.06,16.47,40.13,10885.9,0.22,604.77,10.0,17.0,83.0,56.0,1.0,False
3087,249.0,32.0,23.0,12.0,651.0,4205.09,0.03,38.0,110.66,159793.42,1.4,8877.41,22.0,66.0,423.0,228.0,63.0,False
3088,16.0,2.0,1.0,2.0,46.0,205.13,0.13,7.62,26.94,1562.17,0.07,86.79,9.0,13.0,24.0,22.0,3.0,False
3089,32.0,4.0,3.0,3.0,56.0,269.21,0.09,11.0,24.47,2961.33,0.09,164.52,14.0,14.0,34.0,22.0,7.0,False
3090,21.0,3.0,3.0,2.0,62.0,307.16,0.07,14.54,21.13,4465.64,0.1,248.09,18.0,13.0,41.0,21.0,5.0,False
3091,27.0,3.0,3.0,2.0,43.0,191.76,0.11,9.0,21.31,1725.8,0.06,95.88,11.0,11.0,25.0,18.0,5.0,False
3092,28.0,6.0,3.0,6.0,100.0,535.76,0.05,18.57,28.85,9949.74,0.18,552.76,20.0,21.0,61.0,39.0,11.0,False
3093,17.0,1.0,1.0,1.0,63.0,272.28,0.11,9.0,30.25,2450.53,0.09,136.14,8.0,12.0,36.0,27.0,1.0,False
3094,8.0,1.0,1.0,1.0,21.0,66.57,0.4,2.5,26.63,166.42,0.02,9.25,3.0,6.0,11.0,10.0,1.0,False
3095,20.0,5.0,1.0,2.0,93.0,395.06,0.03,30.86,12.8,12190.34,0.13,677.24,12.0,7.0,57.0,36.0,9.0,False
3096,12.0,1.0,1.0,1.0,31.0,114.71,0.1,9.6,11.95,1101.25,0.04,61.18,8.0,5.0,19.0,12.0,1.0,False
3097,14.0,2.0,1.0,2.0,26.0,98.99,0.15,6.67,14.85,659.94,0.03,36.66,8.0,6.0,16.0,10.0,3.0,False
3098,14.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,False
3099,24.0,4.0,1.0,3.0,54.0,253.82,0.1,10.0,25.38,2538.24,0.08,141.01,13.0,13.0,34.0,20.0,7.0,False
3100,24.0,2.0,1.0,2.0,64.0,297.21,0.13,7.53,39.47,2237.79,0.1,124.32,8.0,17.0,32.0,32.0,3.0,False
3101,13.0,3.0,3.0,1.0,43.0,179.31,0.07,14.0,12.81,2510.29,0.06,139.46,12.0,6.0,29.0,14.0,5.0,False
3102,17.0,2.0,1.0,2.0,59.0,266.89,0.09,10.77,24.78,2874.2,0.09,159.68,10.0,13.0,31.0,28.0,3.0,False
3103,14.0,3.0,1.0,1.0,39.0,176.42,0.12,8.25,21.38,1455.46,0.06,80.86,11.0,12.0,21.0,18.0,5.0,False
3104,42.0,6.0,3.0,5.0,144.0,766.36,0.05,18.58,41.25,14236.57,0.26,790.92,14.0,26.0,75.0,69.0,11.0,False
3105,13.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,False
3106,15.0,4.0,3.0,1.0,34.0,157.89,0.1,9.55,16.54,1507.14,0.05,83.73,14.0,11.0,19.0,15.0,7.0,False
3107,4.0,1.0,1.0,1.0,11.0,34.87,0.5,2.0,17.43,69.74,0.01,3.87,4.0,5.0,6.0,5.0,1.0,False
3108,17.0,1.0,1.0,1.0,16.0,48.0,0.67,1.5,32.0,72.0,0.02,4.0,3.0,5.0,11.0,5.0,1.0,False
3109,22.0,4.0,1.0,3.0,64.0,307.67,0.08,13.0,23.67,3999.72,0.1,222.21,14.0,14.0,38.0,26.0,7.0,False
3110,19.0,4.0,1.0,4.0,47.0,195.99,0.1,9.6,20.42,1881.47,0.07,104.53,8.0,10.0,23.0,24.0,7.0,False
3111,10.0,2.0,1.0,2.0,43.0,194.51,0.14,7.31,26.62,1421.44,0.06,78.97,10.0,13.0,24.0,19.0,3.0,False
3112,17.0,3.0,1.0,3.0,71.0,341.32,0.08,12.38,27.58,4223.86,0.11,234.66,12.0,16.0,38.0,33.0,5.0,False
3113,21.0,1.0,1.0,1.0,83.0,403.21,0.17,5.89,68.5,2373.45,0.13,131.86,7.0,22.0,46.0,37.0,1.0,False
3114,24.0,5.0,1.0,3.0,85.0,421.11,0.05,19.2,21.93,8085.25,0.14,449.18,16.0,15.0,49.0,36.0,9.0,False
3115,5.0,1.0,1.0,1.0,17.0,62.91,0.4,2.5,25.16,157.27,0.02,8.74,5.0,8.0,9.0,8.0,1.0,False
3116,22.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,False
3117,24.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,False
3118,58.0,14.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,False
3119,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
3120,12.0,2.0,1.0,2.0,39.0,181.11,0.14,7.07,25.61,1280.71,0.06,71.15,11.0,14.0,21.0,18.0,3.0,False
3121,12.0,2.0,1.0,2.0,39.0,181.11,0.14,7.07,25.61,1280.71,0.06,71.15,11.0,14.0,21.0,18.0,3.0,False
3122,6.0,1.0,1.0,1.0,25.0,100.0,0.18,5.5,18.18,550.0,0.03,30.56,8.0,8.0,14.0,11.0,1.0,False
3123,42.0,6.0,3.0,5.0,144.0,766.36,0.05,18.58,41.25,14236.57,0.26,790.92,14.0,26.0,75.0,69.0,11.0,False
3124,47.0,4.0,1.0,4.0,237.0,1243.76,0.04,24.04,51.74,29896.28,0.41,1660.9,11.0,27.0,119.0,118.0,7.0,False
3125,5.0,1.0,1.0,1.0,11.0,36.54,0.33,3.0,12.18,109.62,0.01,6.09,6.0,4.0,7.0,4.0,1.0,False
3126,5.0,1.0,1.0,1.0,11.0,34.87,0.5,2.0,17.43,69.74,0.01,3.87,4.0,5.0,6.0,5.0,1.0,False
3127,34.0,7.0,5.0,4.0,112.0,579.03,0.06,16.55,35.0,9580.34,0.19,532.24,14.0,22.0,60.0,52.0,13.0,False
3128,4.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,4.0,2.0,4.0,2.0,1.0,False
3129,14.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False
3130,4.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,4.0,4.0,5.0,4.0,1.0,False
3131,5.0,1.0,1.0,1.0,8.0,22.46,0.5,2.0,11.23,44.92,0.01,2.5,4.0,3.0,5.0,3.0,1.0,False
3132,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
3133,21.0,2.0,1.0,2.0,25.0,92.51,0.23,4.29,21.59,396.48,0.03,22.03,6.0,7.0,15.0,10.0,3.0,False
3134,5.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,4.0,3.0,4.0,3.0,1.0,False
3135,9.0,1.0,1.0,1.0,31.0,131.69,0.09,11.2,11.76,1474.88,0.04,81.94,14.0,5.0,23.0,8.0,1.0,False
3136,15.0,2.0,1.0,2.0,19.0,68.11,0.2,4.9,13.9,333.76,0.02,18.54,7.0,5.0,12.0,7.0,3.0,False
3137,30.0,6.0,1.0,1.0,66.0,285.25,0.07,14.5,19.67,4136.09,0.1,229.78,10.0,10.0,37.0,29.0,11.0,False
3138,14.0,4.0,1.0,2.0,29.0,123.19,0.2,5.09,24.2,627.15,0.04,34.84,8.0,11.0,15.0,14.0,7.0,False
3139,17.0,2.0,1.0,2.0,51.0,233.83,0.13,7.5,31.18,1753.75,0.08,97.43,10.0,14.0,30.0,21.0,3.0,False
3140,12.0,4.0,3.0,2.0,29.0,129.32,0.14,7.2,17.96,931.13,0.04,51.73,12.0,10.0,17.0,12.0,7.0,False
3141,12.0,3.0,1.0,2.0,38.0,166.91,0.1,9.9,16.86,1652.39,0.06,91.8,11.0,10.0,20.0,18.0,5.0,False
3142,41.0,3.0,1.0,2.0,69.0,320.43,0.11,9.0,35.6,2883.83,0.11,160.21,9.0,16.0,37.0,32.0,5.0,False
3143,7.0,2.0,1.0,2.0,14.0,44.38,0.2,5.0,8.88,221.89,0.01,12.33,6.0,3.0,9.0,5.0,3.0,False
3144,11.0,2.0,1.0,2.0,31.0,131.69,0.29,3.46,38.04,455.84,0.04,25.32,6.0,13.0,16.0,15.0,3.0,False
3145,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
3146,20.0,2.0,1.0,2.0,26.0,104.0,0.19,5.14,20.22,534.86,0.03,29.71,9.0,7.0,18.0,8.0,3.0,False
3147,17.0,2.0,1.0,2.0,37.0,159.91,0.17,6.0,26.65,959.47,0.05,53.3,10.0,10.0,25.0,12.0,3.0,False
3148,5.0,1.0,1.0,1.0,21.0,66.57,0.25,4.0,16.64,266.27,0.02,14.79,4.0,5.0,11.0,10.0,1.0,False
3149,9.0,2.0,1.0,2.0,9.0,25.27,0.27,3.75,6.74,94.75,0.01,5.26,5.0,2.0,6.0,3.0,3.0,False
3150,44.0,2.0,1.0,2.0,143.0,775.96,0.06,15.69,49.46,12174.48,0.26,676.36,14.0,29.0,78.0,65.0,3.0,False
3151,25.0,2.0,1.0,2.0,78.0,403.25,0.11,9.33,43.24,3760.78,0.13,208.93,13.0,23.0,45.0,33.0,3.0,False
3152,5.0,1.0,1.0,1.0,8.0,22.46,0.5,2.0,11.23,44.92,0.01,2.5,4.0,3.0,5.0,3.0,1.0,False
3153,6.0,1.0,1.0,1.0,8.0,20.68,0.67,1.5,13.79,31.02,0.01,1.72,3.0,3.0,5.0,3.0,1.0,False
3154,7.0,1.0,1.0,1.0,17.0,60.94,0.5,2.0,30.47,121.89,0.02,6.77,4.0,8.0,9.0,8.0,1.0,False
3155,12.0,2.0,1.0,2.0,19.0,65.73,0.28,3.6,18.26,236.63,0.02,13.15,6.0,5.0,13.0,6.0,3.0,False
3156,21.0,3.0,3.0,2.0,60.0,294.41,0.1,9.94,29.62,2926.82,0.1,162.6,13.0,17.0,34.0,26.0,5.0,False
3157,45.0,4.0,4.0,4.0,119.0,694.11,0.07,14.58,47.6,10122.49,0.23,562.36,21.0,36.0,69.0,50.0,7.0,False
3158,19.0,1.0,1.0,1.0,33.0,147.16,0.21,4.85,30.37,713.17,0.05,39.62,9.0,13.0,19.0,14.0,1.0,False
3159,22.0,5.0,1.0,5.0,53.0,196.12,0.1,10.29,19.07,2017.27,0.07,112.07,6.0,7.0,29.0,24.0,9.0,False
3160,10.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False
3161,11.0,2.0,1.0,2.0,23.0,92.0,0.33,3.0,30.67,276.0,0.03,15.33,6.0,10.0,13.0,10.0,3.0,False
3162,10.0,2.0,1.0,2.0,10.0,30.0,0.4,2.5,12.0,75.0,0.01,4.17,5.0,3.0,7.0,3.0,3.0,False
3163,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
3164,18.0,1.0,1.0,1.0,27.0,105.49,0.5,2.0,52.74,210.97,0.04,11.72,4.0,11.0,16.0,11.0,1.0,False
3165,12.0,1.0,1.0,1.0,21.0,77.71,0.5,2.0,38.85,155.42,0.03,8.63,4.0,9.0,12.0,9.0,1.0,False
3166,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
3167,20.0,1.0,1.0,1.0,29.0,116.0,0.5,2.0,58.0,232.0,0.04,12.89,4.0,12.0,17.0,12.0,1.0,False
3168,14.0,1.0,1.0,1.0,23.0,87.57,0.5,2.0,43.78,175.14,0.03,9.73,4.0,10.0,13.0,10.0,1.0,False
3169,5.0,1.0,1.0,1.0,9.0,25.27,0.5,2.0,12.63,50.53,0.01,2.81,4.0,3.0,6.0,3.0,1.0,False
3170,7.0,2.0,1.0,2.0,14.0,46.51,0.17,5.83,7.97,271.29,0.02,15.07,7.0,3.0,9.0,5.0,3.0,False
3171,17.0,3.0,1.0,3.0,24.0,88.81,0.23,4.29,20.72,380.62,0.03,21.15,6.0,7.0,14.0,10.0,5.0,False
3172,8.0,1.0,1.0,1.0,14.0,46.51,0.33,3.0,15.5,139.52,0.02,7.75,5.0,5.0,8.0,6.0,1.0,False
3173,24.0,2.0,1.0,2.0,75.0,371.56,0.07,14.4,25.8,5350.53,0.12,297.25,16.0,15.0,48.0,27.0,3.0,False
3174,24.0,2.0,1.0,2.0,75.0,371.56,0.07,14.4,25.8,5350.53,0.12,297.25,16.0,15.0,48.0,27.0,3.0,False
3175,24.0,2.0,1.0,2.0,75.0,371.56,0.07,14.4,25.8,5350.53,0.12,297.25,16.0,15.0,48.0,27.0,3.0,False
3176,13.0,3.0,1.0,2.0,28.0,106.61,0.08,12.6,8.46,1343.23,0.04,74.62,9.0,5.0,14.0,14.0,5.0,False
3177,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
3178,12.0,1.0,1.0,1.0,44.0,157.74,0.19,5.25,30.05,828.13,0.05,46.01,4.0,8.0,23.0,21.0,1.0,False
3179,7.0,1.0,1.0,1.0,17.0,60.94,0.5,2.0,30.47,121.89,0.02,6.77,4.0,8.0,9.0,8.0,1.0,False
3180,6.0,1.0,1.0,1.0,19.0,72.34,0.25,4.0,18.08,289.36,0.02,16.07,7.0,7.0,11.0,8.0,1.0,False
3181,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
3182,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
3183,7.0,1.0,1.0,1.0,20.0,71.7,0.29,3.5,20.49,250.95,0.02,13.94,6.0,6.0,13.0,7.0,1.0,False
3184,7.0,2.0,1.0,2.0,10.0,28.07,0.38,2.67,10.53,74.86,0.01,4.16,4.0,3.0,6.0,4.0,3.0,False
3185,8.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False
3186,14.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False
3187,28.0,5.0,3.0,4.0,75.0,393.59,0.11,9.46,41.62,3722.04,0.13,206.78,15.0,23.0,46.0,29.0,9.0,False
3188,23.0,8.0,5.0,3.0,85.0,446.07,0.1,10.5,42.48,4683.78,0.15,260.2,14.0,24.0,49.0,36.0,15.0,False
3189,23.0,8.0,7.0,8.0,60.0,302.66,0.11,8.75,34.59,2648.31,0.1,147.13,15.0,18.0,39.0,21.0,15.0,False
3190,24.0,2.0,1.0,2.0,88.0,477.51,0.15,6.87,69.46,3282.89,0.16,182.38,11.0,32.0,48.0,40.0,3.0,False
3191,25.0,3.0,1.0,3.0,89.0,476.82,0.12,8.48,56.21,4044.77,0.16,224.71,12.0,29.0,48.0,41.0,5.0,False
3192,15.0,2.0,1.0,1.0,27.0,102.8,0.22,4.5,22.84,462.59,0.03,25.7,7.0,7.0,18.0,9.0,3.0,False
3193,200.0,26.0,25.0,16.0,595.0,4027.07,0.03,38.52,104.53,155140.4,1.34,8618.91,27.0,82.0,361.0,234.0,51.0,False
3194,22.0,9.0,9.0,8.0,88.0,435.97,0.07,13.59,32.07,5926.46,0.15,329.25,15.0,16.0,59.0,29.0,17.0,False
3195,29.0,8.0,6.0,8.0,79.0,375.64,0.08,13.0,28.9,4883.27,0.13,271.29,13.0,14.0,51.0,28.0,15.0,False
3196,168.0,44.0,42.0,34.0,540.0,3384.06,0.02,40.68,83.2,137649.97,1.13,7647.22,23.0,54.0,349.0,191.0,87.0,False
3197,32.0,5.0,4.0,5.0,68.0,340.0,0.11,8.89,38.22,3024.21,0.11,168.01,13.0,19.0,42.0,26.0,9.0,False
3198,102.0,17.0,14.0,15.0,383.0,2378.22,0.03,38.46,61.84,91462.4,0.79,5081.24,26.0,48.0,241.0,142.0,33.0,False
3199,225.0,43.0,1.0,35.0,737.0,4807.87,0.01,76.45,62.89,367569.05,1.6,20420.5,30.0,62.0,421.0,316.0,77.0,False
3200,37.0,9.0,7.0,5.0,103.0,536.57,0.04,27.87,19.26,14952.52,0.18,830.7,22.0,15.0,65.0,38.0,17.0,False
3201,65.0,8.0,4.0,6.0,224.0,1207.88,0.03,30.38,39.77,36689.33,0.4,2038.3,18.0,24.0,143.0,81.0,15.0,False
3202,17.0,7.0,7.0,7.0,65.0,294.03,0.08,12.55,23.44,3688.76,0.1,204.93,12.0,11.0,42.0,23.0,13.0,False
3203,26.0,9.0,7.0,9.0,90.0,437.22,0.07,14.0,31.23,6121.06,0.15,340.06,14.0,15.0,60.0,30.0,17.0,False
3204,13.0,5.0,4.0,5.0,29.0,123.19,0.15,6.87,17.92,846.93,0.04,47.05,11.0,8.0,19.0,10.0,9.0,False
3205,22.0,1.0,1.0,1.0,92.0,410.27,0.09,11.14,36.82,4571.55,0.14,253.98,8.0,14.0,53.0,39.0,1.0,False
3206,13.0,2.0,1.0,2.0,33.0,142.62,0.19,5.32,26.82,758.5,0.05,42.14,9.0,11.0,20.0,13.0,3.0,False
3207,8.0,1.0,1.0,1.0,22.0,85.95,0.19,5.25,16.37,451.25,0.03,25.07,9.0,6.0,15.0,7.0,1.0,False
3208,6.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,4.0,4.0,5.0,4.0,1.0,False
3209,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
3210,6.0,1.0,1.0,1.0,17.0,64.73,0.25,4.0,16.18,258.89,0.02,14.38,8.0,6.0,11.0,6.0,1.0,False
3211,5.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,4.0,3.0,4.0,3.0,1.0,False
3212,17.0,5.0,3.0,3.0,30.0,129.66,0.12,8.25,15.72,1069.68,0.04,59.43,12.0,8.0,19.0,11.0,9.0,False
3213,4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,4.0,3.0,4.0,3.0,1.0,False
3214,12.0,1.0,1.0,1.0,24.0,91.38,0.24,4.13,22.15,376.93,0.03,20.94,6.0,8.0,13.0,11.0,1.0,False
3215,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
3216,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
3217,4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,4.0,3.0,4.0,3.0,1.0,False
3218,4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,4.0,3.0,4.0,3.0,1.0,False
3219,19.0,4.0,1.0,2.0,41.0,185.47,0.06,16.88,10.99,3129.74,0.06,173.87,15.0,8.0,23.0,18.0,7.0,False
3220,97.0,16.0,7.0,3.0,224.0,1230.18,0.02,51.75,23.77,63661.56,0.41,3536.75,23.0,22.0,125.0,99.0,31.0,False
3221,87.0,13.0,7.0,3.0,182.0,993.62,0.02,42.71,23.26,42441.62,0.33,2357.87,23.0,21.0,104.0,78.0,25.0,False
3222,51.0,15.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,False
3223,626.0,55.0,21.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,False
3224,25.0,4.0,1.0,4.0,53.0,262.57,0.1,10.13,25.91,2660.73,0.09,147.82,16.0,15.0,34.0,19.0,5.0,False
3225,47.0,8.0,7.0,3.0,128.0,685.77,0.08,13.23,51.83,9074.16,0.23,504.12,13.0,28.0,71.0,57.0,15.0,False
3226,42.0,7.0,6.0,3.0,121.0,648.26,0.08,12.54,51.71,8126.45,0.22,451.47,13.0,28.0,67.0,54.0,13.0,False
3227,29.0,3.0,1.0,3.0,92.0,432.44,0.04,26.4,16.37,11416.43,0.14,634.25,16.0,10.0,59.0,33.0,5.0,False
3228,6.0,1.0,1.0,1.0,44.0,186.91,0.11,8.94,20.91,1670.5,0.06,92.81,11.0,8.0,31.0,13.0,1.0,False
3229,22.0,3.0,1.0,3.0,46.0,205.13,0.08,13.0,15.78,2666.74,0.07,148.15,13.0,9.0,28.0,18.0,5.0,False
3230,20.0,2.0,1.0,2.0,57.0,279.69,0.13,7.67,36.48,2144.31,0.09,119.13,12.0,18.0,34.0,23.0,3.0,False
3231,91.0,9.0,1.0,9.0,368.0,2021.0,0.02,48.13,41.99,97260.72,0.67,5403.37,21.0,24.0,258.0,110.0,14.0,False
3232,10.0,1.0,1.0,1.0,19.0,68.11,0.35,2.86,23.84,194.61,0.02,10.81,5.0,7.0,11.0,8.0,1.0,False
3233,45.0,4.0,1.0,3.0,244.0,1384.07,0.04,28.0,49.43,38754.01,0.46,2153.0,17.0,34.0,132.0,112.0,7.0,False
3234,20.0,2.0,1.0,1.0,36.0,152.93,0.17,5.82,26.28,889.75,0.05,49.43,8.0,11.0,20.0,16.0,3.0,False
3235,27.0,6.0,1.0,3.0,112.0,569.8,0.06,16.1,35.4,9171.0,0.19,509.5,13.0,21.0,60.0,52.0,11.0,False
3236,14.0,1.0,1.0,1.0,31.0,136.16,0.12,8.25,16.5,1123.34,0.05,62.41,11.0,10.0,16.0,15.0,1.0,False
3237,17.0,3.0,1.0,3.0,41.0,187.98,0.16,6.07,30.96,1141.33,0.06,63.41,10.0,14.0,24.0,17.0,5.0,False
3238,30.0,5.0,3.0,2.0,81.0,418.76,0.07,15.21,27.53,6369.62,0.14,353.87,17.0,19.0,47.0,34.0,9.0,False
3239,6.0,1.0,1.0,1.0,15.0,51.89,0.23,4.38,11.86,227.03,0.02,12.61,7.0,4.0,10.0,5.0,1.0,False
3240,72.0,6.0,1.0,1.0,104.0,510.32,0.06,18.0,28.35,9185.7,0.17,510.32,15.0,15.0,68.0,36.0,11.0,False
3241,65.0,12.0,8.0,5.0,152.0,824.79,0.04,23.04,35.8,19003.21,0.27,1055.73,18.0,25.0,88.0,64.0,23.0,False
3242,47.0,4.0,1.0,3.0,118.0,600.32,0.08,12.55,47.85,7531.29,0.2,418.41,12.0,22.0,72.0,46.0,7.0,False
3243,8.0,3.0,1.0,1.0,33.0,132.0,0.1,9.9,13.33,1306.8,0.04,72.6,11.0,5.0,24.0,9.0,5.0,False
3244,5.0,1.0,1.0,1.0,14.0,50.19,0.22,4.5,11.15,225.85,0.02,12.55,9.0,3.0,11.0,3.0,1.0,False
3245,8.0,1.0,1.0,1.0,17.0,60.94,0.22,4.5,13.54,274.25,0.02,15.24,9.0,3.0,14.0,3.0,1.0,False
3246,61.0,13.0,9.0,5.0,210.0,1202.86,0.03,32.29,37.25,38840.84,0.4,2157.82,22.0,31.0,119.0,91.0,25.0,False
